date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-03-07,602769.189271,618.0,2143660.0,2.16,34234.0,8574.21928272,41.6384956,
2016-03-08,275801.279538,580.0,2292010.0,2.33,29222.0,8864.55667923,31.66005,
2016-03-09,746730.748724,591.0,2460340.0,2.48,82286.0,8703.94450246,24.19295,
2016-03-10,975242.044779,647.0,2663650.0,2.32,35050.0,7907.06101006,34.37125,
2016-03-11,831553.945473,585.0,2517010.0,2.4,51701.0,9673.79495453,18.01185,
2016-03-12,2294784.53935,547.0,2505580.0,2.28,51006.0,8425.96188885,14.7154,
2016-03-13,358292.801645,580.0,2512840.0,2.38,22474.0,7968.83492418,21.394917,
2016-03-14,45420.7931266,472.0,2642520.0,2.42,48534.0,8320.94623479,12.5691,
2016-03-15,1199606.81175,542.0,2709920.0,2.59,41795.0,8839.84711359,28.1005999999,
2016-03-16,340907.90902,600.0,2727830.0,2.62,38186.0,9426.69929789,20.3519,
2016-03-17,277703.489905,540.0,2979350.0,2.49,23704.0,7622.90100494,19.12215,
2016-03-18,147184.620559,521.0,2868020.0,2.43,20667.0,8493.91319435,15.14104,
2016-03-19,358926.832365,561.0,2804530.0,2.31,21945.0,9964.13235089,17.000652,
2016-03-20,213676.553329,518.0,2676350.0,2.18,20628.0,8846.02450497,28.52351,
2016-03-21,122829.421374,481.0,2551440.0,2.19,14562.0,8438.31667156,23.811858,
2016-03-22,170394.725794,536.0,2582630.0,2.13,19899.0,7827.06073268,27.71284,
2016-03-23,559499.701698,551.0,2530960.0,2.04,15242.0,8740.09141541,31.182932,
2016-03-24,127541.094091,591.0,2442810.0,1.92,17730.0,9847.12888651,31.294818,
2016-03-25,280066.02861,392.0,2311280.0,2.05,14750.0,7333.35871733,23.990302,
2016-03-26,236007.864901,530.0,2487230.0,2.31,25084.0,8801.2537066,30.956554,
2016-03-27,261223.903427,594.0,2821080.0,2.07,25734.0,9211.0410578,36.14057101,
2016-03-28,278489.009938,512.0,2552280.0,2.06,17492.0,8929.69451817,38.71193201,
2016-03-29,127874.710541,483.0,2549430.0,2.06,17297.0,8519.90716699,29.359442,
2016-03-30,373202.805133,516.0,2593780.0,2.16,10261.0,8238.5606274,30.13363601,
2016-03-31,99128.947415,533.0,2717130.0,1.97,18322.0,9357.83055674,35.80693602,
2016-04-01,185299.000743,499.0,2493460.0,1.93,10215.0,8232.44439829,32.756749,
2016-04-02,97658.2740952,439.0,2464570.0,1.96,11825.0,8348.65275161,23.81899,
2016-04-03,214375.710752,436.0,2513210.0,1.94,11890.0,9333.36564023,21.453942,
2016-04-04,47962.5996271,454.0,2527700.0,1.91,14314.0,8550.48831262,16.569392,
2016-04-05,519071.451502,502.0,2447100.0,1.75,25092.0,7951.09785874,20.24306901,
2016-04-06,89769.9428709,486.0,2287820.0,1.75,14643.0,8697.27781157,20.71009,
2016-04-07,107544.573056,384.0,2301380.0,1.74,13286.0,7810.42458886,13.94518256,
2016-04-08,83904.5166945,543.0,2312480.0,1.75,12918.0,9565.78234687,20.42683236,
2016-04-09,54775.2227502,545.0,2351500.0,1.61,18126.0,9039.78664236,22.93355457,
2016-04-10,50551.8072153,459.0,2160940.0,1.55,20144.0,7841.00573447,12.12511738,
2016-04-11,56317.6056715,503.0,1989440.0,1.47,13226.0,8428.16373016,13.28816422,
2016-04-12,113592.079798,539.0,1994280.0,1.63,17348.0,8554.12171605,17.65731992,
2016-04-13,31577.631091,558.0,2158110.0,1.53,9428.0,9022.95187302,13.75822489,
2016-04-14,65774.1386112,608.0,2113850.0,1.53,7486.0,8320.49387482,24.74929446,
2016-04-15,60900.8367671,622.0,2114230.0,1.39,9294.0,9053.23023499,16.0843517,
2016-04-16,70736.857043,643.0,1929170.0,1.37,14852.0,8605.11047753,16.81422405,
2016-04-17,55511.7438444,724.0,1921900.0,1.34,7936.0,8683.83421869,19.26099949,
2016-04-18,37784.5465753,568.0,1896850.0,1.66,23797.0,7678.59260066,12.77446396,
2016-04-19,89226.3628094,691.0,2351550.0,1.51,21691.0,8381.05059879,24.1399164,
2016-04-20,69811.6106991,907.0,2162910.0,1.53,7501.0,9253.06742412,28.7603207,
2016-04-21,38791.7690841,685.0,2203160.0,1.56,11051.0,8574.83211555,16.0463679,
2016-04-22,835036.0635,4665.0,2259880.0,1.56,8972.0,7836.04008294,44.43291817,
2016-04-23,164956.223917,903.0,2268050.0,1.58,8728.0,9204.62204492,17.05085362,
2016-04-24,361443.467137,4337.0,2306120.0,1.55,17802.0,9059.28590739,45.03405266,
2016-04-25,149513.296281,1325.0,2289380.0,1.54,13339.0,8750.44661508,15.78034569,
2016-04-26,74367.4375864,774.0,2282450.0,1.52,14299.0,8199.38042685,13.12523498,
2016-04-27,185857.975333,2138.0,2265000.0,1.48,12204.0,8817.05901148,22.43707615,
2016-04-28,53460.1898391,1072.0,2218750.0,1.51,9091.0,8756.50228746,11.74599013,
2016-04-29,122047.904993,983.0,2280200.0,1.52,12578.0,8332.60521962,15.4100701,
2016-04-30,181647.302069,1013.0,2306610.0,1.57,19796.0,8956.33947661,13.67803601,
2016-05-01,119576.259013,1148.0,2393930.0,1.54,13659.0,8786.78064945,16.40218198,
2016-05-02,132508.346555,794.0,2358990.0,1.51,13513.0,8532.44240874,13.12879364,
2016-05-03,201871.067563,1483.0,2342820.0,1.53,10195.0,8177.01640914,15.56803409,
2016-05-04,361666.654891,1742.0,2408290.0,1.51,9993.0,7896.3569789,21.2293425,
2016-05-05,72730.4774846,978.0,2343520.0,1.52,5907.0,8777.72712005,13.68270763,
2016-05-06,319732.194931,1739.0,2372200.0,1.52,6274.0,8453.95849677,16.91399267,
2016-05-07,254683.519309,918.0,2394420.0,1.58,15547.0,7602.56693187,11.54076429,
2016-05-08,545008.258946,4686.0,2495660.0,1.48,28101.0,9461.23865805,40.29038762,
2016-05-09,157485.151355,990.0,2360400.0,1.45,10184.0,8519.91136444,17.61481734,
2016-05-10,52201.3023836,771.0,2322060.0,1.41,9627.0,7674.51551479,9.79447293,
2016-05-11,271663.967927,3484.0,2259500.0,1.37,21921.0,7686.5069452,29.2668561,
2016-05-12,40499.7072247,718.0,2185690.0,1.29,9646.0,7548.60549448,7.09415655,
2016-05-13,92696.2396319,2088.0,2088820.0,1.27,11199.0,9443.25151222,16.31210467,
2016-05-14,60492.4838966,839.0,2074460.0,1.32,18408.0,7446.67833535,12.85566486,
2016-05-15,478207.567482,2425.0,2165550.0,1.33,9978.0,8921.62428595,21.63075282,
2016-05-16,58798.6852735,884.0,2195000.0,1.99,116107.0,9185.43575673,6.58318183,
2016-05-17,5652357.00973,2241.0,3286610.0,1.74,67422.0,7704.49409103,30.84103282,
2016-05-18,272313.373338,3401.0,2816510.0,1.59,69528.0,8687.79139137,38.1445276801,
2016-05-19,106381.679969,1172.0,2658330.0,1.55,41199.0,8813.70141151,18.48996476,
2016-05-20,152361.908732,2134.0,2638300.0,1.46,66155.0,8172.1598802,15.00781821,
2016-05-21,216279.53705,1100.0,2470310.0,1.54,21176.0,8172.15988013,8.4044048,
2016-05-22,244479.382247,2734.0,2607310.0,1.45,21063.0,8382.00991381,30.4708958,
2016-05-23,62791.9457802,960.0,2473330.0,1.52,40226.0,8723.76568268,8.83888289999,
2016-05-24,608571.382479,3138.0,2633890.0,1.44,35044.0,7812.41696539,25.03102232,
2016-05-25,124032.768291,1144.0,2484830.0,1.39,26727.0,8304.59988687,7.91814638999,
2016-05-26,144407.908345,2572.0,2390850.0,1.33,39358.0,8227.78349534,23.64551383,
2016-05-27,1015490.12345,1168.0,2318620.0,1.34,33076.0,8008.13848154,7.43040809005,
2016-05-28,1145294.2256,1158.0,2340690.0,1.61,41689.0,8572.09189571,8.90433503001,
2016-05-29,128288.13651,1784.0,2774270.0,1.46,12336.0,8441.49215804,14.52992797,
2016-05-30,68515.5547807,814.0,2584030.0,1.48,11309.0,7325.45803274,8.09021347999,
2016-05-31,707857.116122,3330.0,2618070.0,1.51,20533.0,7301.71262581,24.19068936,
2016-06-01,154405.016112,1077.0,2690760.0,1.79,53836.0,9456.60830315,9.33687269999,
2016-06-02,1831998.19346,2921.0,3131990.0,1.76,32681.0,8394.00134377,22.75246206,
2016-06-03,159624.07315,922.0,3162340.0,1.73,28368.0,7337.33073606,6.99281864,
2016-06-04,217590.834648,1510.0,3124600.0,1.75,17331.0,8969.82746146,10.68814494,
2016-06-05,916185.577138,1516.0,3171150.0,1.64,17063.0,9094.49084749,11.24431432,
2016-06-06,654006.391126,2034.0,2978920.0,1.66,17433.0,7277.96721874,11.51513096,
2016-06-07,1210719.3631,1732.0,3046990.0,1.68,19335.0,7901.2841501,14.3477478402,
2016-06-08,615463.455853,1327.0,3087850.0,1.65,34527.0,9064.80908892,8.65630905,
2016-06-09,133502.066774,2056.0,3043720.0,1.64,14239.0,8144.67457104,15.16311497,
2016-06-10,597002.277682,1353.0,3042740.0,1.65,10577.0,7901.28415025,8.73003083998,
2016-06-11,974252.520137,2931.0,3069490.0,1.67,16851.0,8981.70016482,26.9188437501,
2016-06-12,85700.1716061,1159.0,3131070.0,1.61,40326.0,8186.22903324,5.87858461998,
2016-06-13,136523.261902,1173.0,3023120.0,1.63,44252.0,8168.41997799,9.05358749001,
2016-06-14,462327.060666,2649.0,3086090.0,1.64,18274.0,8358.38323324,16.87719714,
2016-06-15,50681.0367628,950.0,3104940.0,1.68,20702.0,8570.62250242,8.0641163,
2016-06-16,596185.831764,3403.0,3203200.0,1.99,40434.0,6682.80387789,27.55838921,
2016-06-17,138797.49508,1622.0,3797360.0,1.72,49842.0,7658.48148891,8.98996796,
2016-06-18,196316.735643,1913.0,3260110.0,1.89,26733.0,9944.85854124,14.68668461,
2016-06-19,245820.496102,1342.0,3648020.0,1.97,40840.0,8810.48637903,13.38497507,
2016-06-20,364893.888587,1995.0,3819780.0,1.97,36050.0,7711.37967264,15.7699282,
2016-06-21,68587.9865987,951.0,3773610.0,1.69,25715.0,8028.76877502,6.51971825994,
2016-06-22,380696.0046,2149.0,3299110.0,1.57,23941.0,7934.7275595,25.72273994,
2016-06-23,239663.696319,2540.0,3077750.0,1.62,10020.0,8487.21970068,16.62090557,
2016-06-24,72759.1563125,1349.0,3184610.0,1.67,15277.0,8910.40517052,11.89469799,
2016-06-25,174421.467865,1236.0,3313830.0,1.65,14449.0,7488.03178578,11.70353015,
2016-06-26,358768.320089,1094.0,3281970.0,1.52,10783.0,8410.81121307,8.92344443002,
2016-06-27,816093.204295,2311.0,3030580.0,1.89,133737.0,7629.09360906,14.62155941,
2016-06-28,400533.651006,1345.0,3730770.0,1.92,38047.0,8064.03423084,10.35644426,
2016-06-29,116370.996814,1179.0,3878360.0,2.08,79290.0,8128.68756651,8.72186022001,
2016-06-30,253717.730655,1850.0,4211100.0,2.08,187842.0,9339.46821633,13.39502662,
2016-07-01,391223.478636,2441.0,4214360.0,1.97,23880.0,7088.35661982,17.63116519,
