date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2017-09-05,67696299.8148,40688.0,1506490000.0,16.58,218190000.0,31557.5,22.4566547788,
2017-09-06,89981889.8553,39503.0,1579610000.0,19.02,228007000.0,31306.5625,21.491634101,
2017-09-07,118867921.206,42888.0,1810900000.0,17.81,187201000.0,32081.875,22.6200884241,
2017-09-08,38061976.7587,37275.0,1701770000.0,15.2,269884000.0,31287.34375,20.6159796078,
2017-09-09,61332254.1989,37795.0,1443530000.0,14.89,131722000.0,31509.84375,20.7814389713,
2017-09-10,59320871.731,39149.0,1415090000.0,13.66,210528000.0,31053.28125,21.9570012707,
2017-09-11,92176470.9784,38963.0,1299470000.0,14.61,142588000.0,31397.96875,22.140344898,
2017-09-12,63257554.1813,37721.0,1399560000.0,14.44,167338000.0,31469.6875,21.1418118701,
2017-09-13,75905623.1578,36647.0,1379350000.0,14.11,103257000.0,31508.59375,25.8359730486,
2017-09-14,35242626.7711,35444.0,1341200000.0,9.13,220330000.0,31536.09375,25.7508244913,
2017-09-15,59996276.4757,38863.0,868471000.0,10.24,434921000.0,31694.84375,24.360630692,
2017-09-16,100028901.14,45196.0,978667000.0,9.93,146996000.0,30784.53125,27.0299531539,
2017-09-17,44924638.0374,41382.0,948141000.0,10.02,55522700.0,31687.8125,23.9487551974,
2017-09-18,29447828.4972,37306.0,957337000.0,11.79,117958000.0,31243.75,23.2972838625,
2017-09-19,51829264.7327,40104.0,1131850000.0,11.48,69938100.0,30959.21875,26.4875680383,
2017-09-20,30098897.2017,36182.0,1094120000.0,11.25,41369200.0,31410.3125,22.6985163281,
2017-09-21,22358615.7249,34416.0,1072660000.0,10.07,39347200.0,31159.375,20.9522648564,
2017-09-22,30002243.074,35807.0,967000000.0,10.26,31855800.0,31227.65625,20.9936448088,
2017-09-23,16056627.598,33300.0,978077000.0,10.61,27727300.0,32685.78125,19.7457389799,
2017-09-24,17348629.6805,31501.0,1016090000.0,10.44,21480300.0,31187.8125,18.0904704478,
2017-09-25,17529521.0403,32748.0,997582000.0,10.86,34197100.0,31860.625,19.3603820128,
2017-09-26,15922765.4884,33618.0,1041640000.0,11.24,84319600.0,31114.21875,21.5483804652,
2017-09-27,27825998.0306,34374.0,1077120000.0,12.65,119565000.0,31939.6875,23.2263881353,
2017-09-28,38373611.0499,36158.0,1211380000.0,12.73,175932000.0,31639.21875,21.4373039577,
2017-09-29,35745703.6771,39376.0,1225220000.0,12.52,123657000.0,31892.03125,33.4852406199,
2017-09-30,32074296.0011,34462.0,1200620000.0,12.98,81530800.0,31443.125,26.8392209788,
2017-10-01,25660345.7774,35718.0,1246600000.0,12.74,44133200.0,31503.90625,25.9994741961,
2017-10-02,13031920.3797,32175.0,1223910000.0,12.44,36422500.0,31503.59375,20.3007044807,
2017-10-03,18406843.0556,34293.0,1198270000.0,12.41,38300200.0,31269.21875,21.249344181,
2017-10-04,9668464.1806,32944.0,1190230000.0,11.97,23010900.0,31706.875,20.7798417749,
2017-10-05,7149878.68248,32494.0,1150570000.0,11.95,26552900.0,31365.3125,20.0083035709,
2017-10-06,9027633.16598,34282.0,1148890000.0,12.34,30320700.0,31240.78125,27.1434932697,
2017-10-07,8584151.99811,33930.0,1185190000.0,12.28,18414400.0,31682.96875,21.1186985302,
2017-10-08,7988128.73116,33514.0,1181440000.0,12.12,32447800.0,31639.0625,20.0265850464,
2017-10-09,10503148.1878,33457.0,1166960000.0,11.5,40264100.0,31148.75,20.6576967078,
2017-10-10,23072789.1723,34626.0,1107010000.0,11.54,27818000.0,31598.90625,21.0801119687,
2017-10-11,13161967.3621,35844.0,1112470000.0,11.49,17991900.0,31635.15625,23.5043290076,
2017-10-12,14068203.6235,44732.0,1109090000.0,11.96,56959300.0,31492.5,37.4691895309,
2017-10-13,23026546.027,44830.0,1157100000.0,12.18,79837000.0,31545.625,38.047465695,
2017-10-14,25205844.2572,38102.0,1176620000.0,12.26,38425100.0,31202.65625,26.0773687971,
2017-10-15,14448402.743,55032.0,1180820000.0,11.95,52181800.0,31412.5,34.3828132412,
2017-10-16,9119489.99607,57751.0,1153060000.0,11.89,28608500.0,31399.21875,35.9874098323,
2017-10-17,13649507.0062,38909.0,1148970000.0,11.92,75268900.0,31325.9375,25.4621506855,
2017-10-18,31172640.5685,40655.0,1151010000.0,11.53,55644800.0,30739.6875,32.3487302975,
2017-10-19,21121800.4794,36908.0,1112650000.0,11.34,25045400.0,31072.65625,27.5606820624,
2017-10-20,17948269.3219,37071.0,1097270000.0,11.22,28250900.0,31694.84375,30.4668852332,
2017-10-21,11811825.0349,36578.0,1083120000.0,10.92,20451400.0,31368.59375,31.2526222965,
2017-10-22,10761406.5733,37352.0,1057170000.0,10.83,19648600.0,31497.1875,29.5424354169,
2017-10-23,7818846.23492,36387.0,1046200000.0,10.28,39358200.0,31413.59375,26.5413827208,
2017-10-24,22057266.2607,38202.0,994988000.0,10.6,41969800.0,31594.21875,27.9892495845,
2017-10-25,19128171.7471,38539.0,1024260000.0,10.63,25582600.0,31376.5625,27.9259068945,
2017-10-26,9041112.78006,35080.0,1028580000.0,10.5,18961900.0,31259.53125,23.0840397929,
2017-10-27,18661254.8159,37049.0,1015860000.0,10.38,21540100.0,31517.8125,25.4320518957,
2017-10-28,23941075.6081,36579.0,1007430000.0,10.55,24204100.0,31347.34375,23.0988108846,
2017-10-29,10059832.3028,34292.0,1026380000.0,10.86,65005200.0,31141.09375,21.0585689567,
2017-10-30,16924273.004,35981.0,1050600000.0,10.87,20081700.0,31419.84375,24.095637466,
2017-10-31,16918545.7664,37241.0,1053730000.0,10.62,27241200.0,31600.625,29.3361009238,
2017-11-01,15919696.0338,38157.0,1028310000.0,10.26,30011800.0,31103.28125,26.3239951012,
2017-11-02,18629655.8187,39580.0,996639000.0,10.24,39190200.0,31742.34375,28.48899914,
2017-11-03,22711724.9945,36559.0,993753000.0,12.66,146543000.0,31024.84375,23.5915107511,
2017-11-04,26943995.0597,38671.0,1226190000.0,11.89,149319000.0,32210.15625,25.0624712989,
2017-11-05,37462118.7851,40036.0,1152170000.0,13.24,333395000.0,30994.0625,23.8742017597,
2017-11-06,68762192.5788,39155.0,1292090000.0,14.33,435668000.0,32859.84375,24.4036541284,
2017-11-07,69494358.4079,43044.0,1374590000.0,13.92,173761000.0,31765.0,25.8047262911,
2017-11-08,39676244.2555,37863.0,1369880000.0,14.02,139534000.0,31012.65625,24.7034047352,
2017-11-09,39119915.7834,36596.0,1359370000.0,14.21,129201000.0,31293.90625,22.5711979929,
2017-11-10,33972812.7472,34800.0,1380350000.0,14.6,299857000.0,31290.625,21.0440879198,
2017-11-11,79665043.6,38140.0,1423270000.0,19.42,958982000.0,32374.6875,23.389873969,
2017-11-12,97449253.0826,46565.0,1894610000.0,15.18,697453000.0,33113.4375,28.3431833615,
2017-11-13,106168756.105,48545.0,1490890000.0,16.11,350880000.0,30316.09375,29.064185522,
2017-11-14,96058169.7116,41849.0,1566510000.0,17.87,449738000.0,30864.21875,31.0873442575,
2017-11-15,82926011.7579,39018.0,1738580000.0,17.55,149567000.0,31772.03125,25.1073204294,
2017-11-16,48158617.3323,38100.0,1706140000.0,16.88,182721000.0,31226.71875,23.7322825792,
2017-11-17,41538628.8126,38789.0,1635500000.0,17.24,150957000.0,31463.59375,24.0350330866,
2017-11-18,53627815.1786,38148.0,1679120000.0,17.72,159453000.0,31826.25,23.8493411037,
2017-11-19,43433318.5751,38965.0,1730450000.0,17.92,110618000.0,31459.6875,24.3512802483,
2017-11-20,35088314.7866,37031.0,1750630000.0,18.39,147752000.0,31682.03125,25.0224484372,
2017-11-21,70558806.8822,38984.0,1796380000.0,17.8,186210000.0,31783.59375,33.5448886177,
2017-11-22,59723248.0264,37015.0,1732980000.0,17.99,93779000.0,31710.78125,24.6987507167,
2017-11-23,110199913.873,41388.0,1760670000.0,18.23,186523000.0,31833.90625,28.9247427484,
2017-11-24,59598412.8425,39748.0,1785000000.0,21.45,373045000.0,31047.34375,31.7209704533,
2017-11-25,96439343.6096,42593.0,2084820000.0,21.71,370135000.0,31623.4375,29.7869620847,
2017-11-26,82927531.0776,45380.0,2124930000.0,22.22,494333000.0,32033.28125,37.0557013725,
2017-11-27,79578108.5579,42245.0,2167620000.0,25.75,718945000.0,31866.09375,31.9223925757,
2017-11-28,176697250.333,48544.0,2519340000.0,33.98,1640680000.0,32150.9375,40.9663316825,
2017-11-29,319102706.605,65917.0,3326880000.0,25.42,919393000.0,33525.9375,54.8870951861,
2017-11-30,172333646.79,58631.0,2546530000.0,28.19,968075000.0,30840.625,40.8847038854,
2017-12-01,123427564.972,48196.0,2737970000.0,31.2,853735000.0,31545.78125,33.3129478577,
2017-12-02,120436217.402,41745.0,3055410000.0,30.8,605113000.0,32642.8125,29.2930608685,
2017-12-03,103904894.994,47087.0,3016140000.0,30.46,401675000.0,31677.1875,29.5075758941,
2017-12-04,73402047.6957,43776.0,2984910000.0,30.4,274351000.0,31501.71875,27.1370137359,
2017-12-05,73480355.5126,45821.0,2981630000.0,30.39,331677000.0,31450.9375,29.4251370577,
2017-12-06,97650169.7132,59401.0,2991890000.0,27.86,407100000.0,31363.59375,36.5915497679,
2017-12-07,128870516.209,49051.0,2738670000.0,26.82,449013000.0,31207.03125,32.2585490567,
2017-12-08,115038297.269,46765.0,2639940000.0,30.05,581400000.0,31534.375,33.3653314564,
2017-12-09,197442768.856,52007.0,2923310000.0,29.09,585616000.0,31447.8125,43.243401954,
2017-12-10,136846849.569,45920.0,2870390000.0,26.51,463748000.0,31652.34375,34.3441325076,
2017-12-11,81355162.2082,42455.0,2602010000.0,27.64,470359000.0,31137.8125,29.9128870944,
2017-12-12,79197666.1546,45837.0,2728370000.0,30.32,819045000.0,31273.125,31.3793015809,
2017-12-13,288559857.708,54586.0,2978500000.0,29.72,688511000.0,31019.0625,39.6363721948,
2017-12-14,258071422.296,51684.0,2914580000.0,31.96,632755000.0,30592.8125,38.3565531603,
2017-12-15,199843509.483,45543.0,3150230000.0,32.09,526730000.0,31360.78125,35.4285146614,
2017-12-16,118124268.921,51853.0,3151410000.0,34.78,1104770000.0,31375.46875,40.1122840458,
2017-12-17,165447142.698,53810.0,3423520000.0,34.79,428826000.0,31775.15625,43.723884159,
2017-12-18,130627397.851,44112.0,3431130000.0,39.4,1072100000.0,31697.65625,30.2381492095,
2017-12-19,272125516.141,52566.0,3880300000.0,40.27,931713000.0,31480.625,38.6739676702,
2017-12-20,243815988.459,52016.0,3976420000.0,44.05,920793000.0,31361.25,40.9028704882,
2017-12-21,226933644.916,52029.0,4321050000.0,42.1,825239000.0,31538.59375,40.8853805152,
2017-12-22,194917007.568,54486.0,4180300000.0,30.96,817384000.0,31213.90625,40.9386850098,
2017-12-23,207154779.724,46685.0,3109180000.0,32.73,385223000.0,31624.84375,32.0391744209,
