date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-02-10,200225890.642,104106.0,60361800.0,0.001414,4810030.0,709335014.0,137520.47175,
2014-02-11,240522942.703,111971.0,67385100.0,0.001812,9117540.0,753740511.0,145284.167064,
2014-02-12,219129008.767,112163.0,87842000.0,0.001818,6437240.0,693447631.0,141398.349313,
2014-02-13,270720663.311,110865.0,89197700.0,0.001572,5636470.0,726209077.0,139471.149357,
2014-02-14,111233657.105,105509.0,77942300.0,0.001584,6470210.0,718763439.0,128800.104248,
2014-02-15,122465851.015,88712.0,79014400.0,0.001522,4900070.0,375119497.0,105303.308318,
2014-02-16,73938316.3438,79090.0,76647400.0,0.001413,2110320.0,350525449.0,99723.0151891,
2014-02-17,47284110.149,78463.0,71737400.0,0.001343,4679940.0,351917752.0,95237.8474811,
2014-02-18,34924703.2993,48248.0,68956500.0,0.001426,2027290.0,343876947.0,62845.2352101,
2014-02-19,14455063.8817,33281.0,73485600.0,0.001344,2416530.0,382126274.0,41323.1558987,
2014-02-20,40564360.3162,38962.0,69869700.0,0.001212,2420130.0,353450030.0,47506.0800406,
2014-02-21,44507181.8683,34292.0,63418800.0,0.001208,2149320.0,351543777.0,45337.5804943,
2014-02-22,63742594.4978,37375.0,63620000.0,0.001278,1455000.0,362765129.0,43812.1316371,
2014-02-23,62768195.0667,38011.0,67881200.0,0.001185,2818150.0,367985333.0,35170.0861665,
2014-02-24,65198440.6583,46069.0,62802400.0,0.001075,1907020.0,355215551.0,43834.619564,
2014-02-25,59020390.8635,40587.0,56495400.0,0.000989,4596380.0,348568443.0,54132.4397577,
2014-02-26,80038699.677,39906.0,53321900.0,0.001186,3165270.0,361513335.0,59236.1851035,
2014-02-27,49619405.2797,40267.0,64970300.0,0.001159,1492960.0,373035809.0,37526.8145321,
2014-02-28,44074199.198,39572.0,63750700.0,0.001071,1519040.0,356610080.0,45193.6772403,
2014-03-01,25243293.437,31639.0,59172100.0,0.001057,1227770.0,356240837.0,36813.3312257,
2014-03-02,12388508.4458,23128.0,58739500.0,0.000953,1498200.0,353507732.0,28630.6534514,
2014-03-03,14337199.5863,23188.0,53446500.0,0.0011,3652600.0,358796477.0,16787.1540574,
2014-03-04,12593085.0131,24686.0,61839700.0,0.001044,3778550.0,364080766.0,38625.0155398,
2014-03-05,12014524.4325,26429.0,58994200.0,0.001059,1247530.0,348320322.0,45992.1161562,
2014-03-06,12712703.7085,23952.0,60275100.0,0.001012,1093730.0,353226673.0,25540.9458552,
2014-03-07,9589775.86951,23496.0,57955400.0,0.000928,1551340.0,347308787.0,38713.0510342,
2014-03-08,12766181.4051,27662.0,53483300.0,0.000833,1319210.0,355448237.0,18729.0596062,
2014-03-09,8664649.87709,20871.0,48232000.0,0.000871,1444630.0,358021307.0,17775.4849464,
2014-03-10,7847965.62601,20160.0,50844900.0,0.000778,1428770.0,361075874.0,36945.4163045,
2014-03-11,6430546.24024,21204.0,45809000.0,0.000767,3138850.0,350968646.0,17939.4437192,
2014-03-12,13389239.8406,20923.0,45247200.0,0.000906,4777870.0,348395343.0,17310.3224358,
2014-03-13,21007084.9186,22997.0,53882800.0,0.000868,2111640.0,360063926.0,18909.0910811,
2014-03-14,13715494.2948,20047.0,51950500.0,0.000867,991836.0,371184164.0,15825.0401693,
2014-03-15,11935887.885,19732.0,52155800.0,0.00084,835369.0,336066640.0,16001.5837328,
2014-03-16,6812848.09357,17431.0,50855900.0,0.000826,776123.0,344781383.0,13620.8254762,
2014-03-17,9610974.936,18996.0,50037400.0,0.000779,1484340.0,351827952.0,45528.2382846,
2014-03-18,7336650.45886,17742.0,47693100.0,0.000767,1148100.0,347105490.0,16959.5986538,
2014-03-19,9298949.16471,19980.0,47129100.0,0.000772,1550450.0,332000000.0,16788.8889074,
2014-03-20,11725528.4676,19238.0,47782700.0,0.000723,888744.0,336250000.0,15506.6549152,
2014-03-21,12104043.5917,18187.0,44987700.0,0.000689,2157110.0,335250000.0,14897.3975443,
2014-03-22,11269468.4712,18044.0,43093400.0,0.000686,830262.0,330000000.0,13938.3965672,
2014-03-23,12239803.6895,16365.0,43145800.0,0.000744,882613.0,338250000.0,13027.7402268,
2014-03-24,31944275.5063,18080.0,47165200.0,0.000743,1183650.0,330750000.0,51027.0719414,
2014-03-25,33363237.0937,21176.0,47392600.0,0.000653,911303.0,334000000.0,15078.3164995,
2014-03-26,25597966.2681,19521.0,41696200.0,0.000639,709492.0,334000000.0,14998.9672632,
2014-03-27,13291191.2161,22413.0,41002100.0,0.000467,1935920.0,331750000.0,18372.1960764,
2014-03-28,9781511.06656,18900.0,29246000.0,0.000519,2114930.0,327000000.0,22141.7845183,
2014-03-29,13259752.1292,19223.0,34046700.0,0.000588,1877200.0,327750000.0,20036.8070207,
2014-03-30,7323220.10534,19902.0,38362900.0,0.00053,1337820.0,336250000.0,18860.1681149,
2014-03-31,6293059.87263,18341.0,34814200.0,0.000505,1377400.0,332500000.0,13864.7339942,
2014-04-01,6269911.73909,18686.0,33341000.0,0.000537,845770.0,330500000.0,17047.9427658,
2014-04-02,4018418.64734,18171.0,35451100.0,0.000429,1385560.0,323750000.0,14209.6570117,
2014-04-03,10215936.0149,19352.0,28536700.0,0.000448,1151820.0,328500000.0,13869.7824846,
2014-04-04,7361169.88992,18745.0,30082400.0,0.000446,1043010.0,330500000.0,14569.9769311,
2014-04-05,6797861.73022,19834.0,29999100.0,0.00047,473934.0,322750000.0,16088.6802734,
2014-04-06,3719346.78268,18125.0,31539200.0,0.00046,701008.0,321000000.0,13804.0963884,
2014-04-07,2552173.10361,20098.0,31291600.0,0.000458,782860.0,315500000.0,17142.977331,
2014-04-08,3230357.66491,19302.0,31061000.0,0.000451,667073.0,322750000.0,16217.3128584,
2014-04-09,3812975.01967,18320.0,30826600.0,0.000441,440661.0,328249990.416,16889.2603764,
2014-04-10,4115914.7518,17915.0,30338900.0,0.000347,862264.0,319749993.0,13192.6617615,
2014-04-11,4348067.70986,18889.0,23999700.0,0.00044,1096790.0,322249978.0,18639.6550549,
2014-04-12,3055190.87759,19640.0,30628900.0,0.00042,503227.0,326000000.0,16481.0134659,
2014-04-13,2110400.28838,16898.0,29314200.0,0.000389,512104.0,322999995.0,12063.2651978,
2014-04-14,2623071.33327,17288.0,27196100.0,0.000461,1416560.0,330749976.0,12577.9778404,
2014-04-15,3814172.98612,19706.0,32426200.0,0.000587,2503670.0,320750000.0,18814.2379898,
2014-04-16,10005360.2008,19981.0,41899900.0,0.000708,6425170.0,325750000.0,16213.5524851,
2014-04-17,10713212.5081,23541.0,50410700.0,0.000643,3792830.0,329999993.0,21335.0255166,
2014-04-18,11186291.2438,20025.0,45954600.0,0.000617,1511350.0,333750000.0,16920.830204,
2014-04-19,7826421.25638,18454.0,43987600.0,0.000646,1622690.0,330000000.0,15602.8523347,
2014-04-20,9611006.12167,22141.0,46571800.0,0.000629,1089990.0,336500000.0,19080.9383163,
2014-04-21,4571391.80933,20265.0,45538700.0,0.000621,1021950.0,340500000.0,16132.1844956,
2014-04-22,2779405.97621,23936.0,45194800.0,0.000588,1014070.0,337000000.0,19087.0082512,
2014-04-23,4337454.75731,21379.0,42958700.0,0.00057,1276710.0,335250000.0,20370.3627563,
2014-04-24,4878544.80167,20149.0,41681300.0,0.000586,1031310.0,336500000.0,15857.0262686,
2014-04-25,3809941.5202,20456.0,43259800.0,0.000476,4732600.0,329750000.0,17786.2178337,
2014-04-26,11158508.4413,19832.0,35290700.0,0.000472,998929.0,337250000.0,14679.0402625,
2014-04-27,5578844.98973,20343.0,35010200.0,0.00044,708249.0,330760000.0,21688.6029132,
2014-04-28,3135743.85772,16248.0,32620500.0,0.000481,1578900.0,326500000.0,18440.141126,
2014-04-29,5198794.3767,18640.0,36185000.0,0.000495,1302450.0,269875000.0,16481.8424101,
2014-04-30,2541267.55912,16965.0,37234400.0,0.000501,1149250.0,168510000.0,12451.0739585,
2014-05-01,3354822.24806,16662.0,37752200.0,0.000504,542606.0,168125000.0,13705.7301289,
2014-05-02,2058357.70806,15173.0,38013300.0,0.000482,540769.0,168000000.0,11188.5739092,
2014-05-03,2227101.78339,15922.0,36495000.0,0.000462,519009.0,163500000.0,12056.3418868,
2014-05-04,2421308.11414,15082.0,35085100.0,0.000468,560527.0,166875000.0,10933.4623682,
2014-05-05,2558314.30767,16809.0,35531400.0,0.000454,523194.0,162500000.0,11627.3687818,
2014-05-06,1982137.08948,17105.0,34542000.0,0.000457,750721.0,164500000.0,14437.8171738,
2014-05-07,2032081.12794,16449.0,34895400.0,0.000473,685166.0,170875000.0,13020.9276263,
2014-05-08,1968329.11458,17034.0,36096100.0,0.000471,587545.0,165999991.969,13914.0823915,
2014-05-09,2070312.00683,14697.0,36076600.0,0.000494,860285.0,164874990.0,12319.2372181,
2014-05-10,1816840.08722,16134.0,38002000.0,0.000478,676349.0,165625000.0,22986.9942006,
2014-05-11,4128345.4689,16699.0,36800000.0,0.000456,480690.0,169250000.0,17514.7133739,
2014-05-12,1993590.71222,19611.0,35280000.0,0.000454,535210.0,162000000.0,17470.0053761,
2014-05-13,1779147.33419,17406.0,35051100.0,0.000449,484512.0,163375000.0,28641.2769624,
2014-05-14,1655842.559,15518.0,34788700.0,0.000456,669458.0,167509993.0,16744.7029936,
2014-05-15,4464851.33684,14812.0,35413300.0,0.000455,388013.0,161749998.0,12428.3296748,
2014-05-16,2208533.35995,16446.0,35134200.0,0.000451,605567.0,161875000.0,14276.3541353,
2014-05-17,1703390.44847,12848.0,35231100.0,0.000453,305748.0,165500000.0,10345.565414,
2014-05-18,2375171.07165,13277.0,35346300.0,0.000449,321137.0,165125000.0,11446.5987124,
2014-05-19,1386223.03125,13181.0,35116600.0,0.000444,371681.0,162625000.0,16274.566042,
2014-05-20,2515771.73393,13668.0,34836600.0,0.000466,736828.0,159010023.0,11543.5598602,
2014-05-21,1656027.79577,14320.0,36668100.0,0.000456,505630.0,153874999.0,16632.3771815,
2014-05-22,2016662.80466,12143.0,35965100.0,0.000422,839516.0,157874999.0,11123.6059137,
