date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-06-17,304093.400141,688.0,2538480.0,0.159786,50661.0,30450.0,1.05924305004,
2015-06-18,407225.835963,630.0,2530200.0,0.251232,252165.0,31250.0,0.813989829935,
2015-06-19,104393.125889,749.0,3985030.0,0.209763,60359.0,29700.0,1.71180979002,
2015-06-20,94328.4854819,645.0,3342670.0,0.199731,36472.0,29350.0,0.784701740007,
2015-06-21,33435.050593,552.0,3190340.0,0.204805,35519.0,26500.0,1.44220000001,
2015-06-22,40089.2890846,593.0,3265330.0,0.208039,28876.0,30150.0,1.77285629999,
2015-06-23,39307.3263194,600.0,3321760.0,0.198124,38053.0,29800.0,1.12927861001,
2015-06-24,49241.8029524,637.0,3169450.0,0.169571,58759.0,30400.0,1.74805323,
2015-06-25,51533.5226351,596.0,2709790.0,0.181009,21526.0,25250.0,0.966161339995,
2015-06-26,28413.3847872,551.0,2906830.0,0.164356,64951.0,29450.0,2.07253044,
2015-06-27,798113.315596,669.0,2643920.0,0.164884,19800.0,28950.0,2.22520000955,
2015-06-28,18520.6661906,507.0,2652750.0,0.148001,47644.0,27200.0,0.839084520005,
2015-06-29,30111.7736306,606.0,2381280.0,0.149204,40934.0,27750.0,1.11860001001,
2015-06-30,26294.2099786,633.0,2405030.0,0.122732,227228.0,28950.0,0.790481340002,
2015-07-01,1736955.23202,707.0,1984310.0,0.097766,118993.0,28850.0,1.2382346301,
2015-07-02,85264.9200799,613.0,1584850.0,0.098034,38925.0,28800.0,0.823463490119,
2015-07-03,18383.834526,540.0,1589810.0,0.098948,18313.0,27450.0,0.723818660007,
2015-07-04,14372.5719272,506.0,1611360.0,0.097326,8594.0,27350.0,0.732999999998,
2015-07-05,12205.9794719,483.0,1587130.0,0.09623,12325.0,27650.0,0.837000060002,
2015-07-06,13397.1533009,515.0,1571410.0,0.094135,26829.0,30550.0,1.7257,
2015-07-07,16745.2753109,555.0,1540810.0,0.093249,46545.0,28500.0,0.822704260002,
2015-07-08,15093.4285018,475.0,1529090.0,0.088061,20862.0,31300.0,0.867500000007,
2015-07-09,19024.6807996,467.0,1447880.0,0.098241,115440.0,29700.0,0.832900020003,
2015-07-10,30989.4264131,523.0,1616240.0,0.102264,161871.0,25050.0,0.939700000005,
2015-07-11,806441.175087,532.0,1685620.0,0.097577,17783.0,31100.0,0.687300000118,
2015-07-12,13623.7789732,505.0,1611440.0,0.098998,24149.0,28200.0,0.659501700004,
2015-07-13,21466.7303542,558.0,1636740.0,0.096087,16030.0,28200.0,0.68750691,
2015-07-14,13573.3516694,545.0,1590950.0,0.095963,13002.0,24850.0,1.01,
2015-07-15,12802.7534167,570.0,1611880.0,0.089464,23033.0,30450.0,0.934173549999,
2015-07-16,20875.751544,557.0,1487010.0,0.083265,22888.0,31350.0,0.628000000014,
2015-07-17,9586.95905026,569.0,1386980.0,0.070394,20640.0,28650.0,3.9374,
2015-07-18,22664.16467,537.0,1166740.0,0.073348,9606.0,28950.0,1.13684342002,
2015-07-19,14014.8852455,508.0,1226440.0,0.071423,16761.0,29150.0,0.640078760005,
2015-07-20,21468.5933833,518.0,1196390.0,0.069289,11865.0,31300.0,0.804162770006,
2015-07-21,18441.4445248,490.0,1163140.0,0.076644,27920.0,27850.0,0.676800000001,
2015-07-22,14775.9767404,476.0,1288690.0,0.077621,14135.0,28200.0,4.3033,
2015-07-23,15957.1169247,529.0,1298700.0,0.084021,29990.0,28500.0,0.80645908,
2015-07-24,21499.4778946,517.0,1416810.0,0.080211,12820.0,28850.0,0.6583,
2015-07-25,20586.1663888,466.0,1354710.0,0.077298,10011.0,30400.0,0.5871,
2015-07-26,15853.7526612,437.0,1307150.0,0.076931,5775.0,27900.0,0.523199999996,
2015-07-27,14952.7305739,477.0,1304020.0,0.074808,3917.0,29500.0,0.643399999996,
2015-07-28,10642.1160968,515.0,1270050.0,0.071958,10129.0,27900.0,0.675566609998,
2015-07-29,16832.3116614,537.0,1223810.0,0.069739,5650.0,30350.0,0.580299999997,
2015-07-30,14894.7602421,527.0,1188010.0,0.070346,8750.0,29250.0,0.915599999998,
2015-07-31,7525.08551272,466.0,1209200.0,0.064,4531.0,27050.0,0.465400000004,
2015-08-01,12223.7401911,460.0,1093850.0,0.067346,18099.0,27350.0,0.781000000004,
2015-08-02,24034.1299532,378.0,1152200.0,0.065846,4944.0,27750.0,0.824200000002,
2015-08-03,13383.3149101,331.0,1128800.0,0.079877,15512.0,27300.0,0.458999999999,
2015-08-04,20976.2659527,545.0,1371610.0,0.077721,10705.0,29550.0,0.694399999999,
2015-08-05,20961.4575598,517.0,1336830.0,0.069752,8630.0,28450.0,0.682700000009,
2015-08-06,18527.6841137,431.0,1202060.0,0.065151,5731.0,28900.0,0.512018400005,
2015-08-07,14473.828525,440.0,1137430.0,0.061758,5086.0,26200.0,0.645128430004,
2015-08-08,15087.0794318,423.0,1065240.0,0.062817,6308.0,25800.0,0.559000000003,
2015-08-09,16152.1029228,491.0,1089020.0,0.06283,3444.0,31150.0,0.660500000014,
2015-08-10,38132.330755,400.0,1067870.0,0.062979,9564.0,30150.0,0.66050000001,
2015-08-11,33186.7389857,487.0,1137930.0,0.062797,2458.0,25900.0,0.688000000003,
2015-08-12,34498.8356816,819.0,1092480.0,0.061266,2453.0,31850.0,0.806200000011,
2015-08-13,16559.6939253,1020.0,1068060.0,0.056225,9185.0,32800.0,1.0734,
2015-08-14,11956.2004666,927.0,989776.0,0.059282,8447.0,30550.0,1.29760000001,
2015-08-15,5553.69545083,831.0,1037190.0,0.060899,9534.0,26300.0,0.897979480002,
2015-08-16,4280.62112868,930.0,1066900.0,0.06139,4234.0,27500.0,0.981385829999,
2015-08-17,4858.24857459,1058.0,1080800.0,0.059789,4258.0,32000.0,1.0914,
2015-08-18,2682.82479276,796.0,1051260.0,0.055427,5883.0,29000.0,0.81534917,
2015-08-19,3437.6291712,963.0,973912.0,0.047683,35601.0,29900.0,1.04027167,
2015-08-20,10177.171965,984.0,841171.0,0.051126,8117.0,27500.0,0.963499999998,
2015-08-21,9594.46144075,811.0,902979.0,0.058405,18728.0,30250.0,0.852973299999,
2015-08-22,6795.02480462,742.0,1033570.0,0.055943,15845.0,25450.0,1.39775179001,
2015-08-23,5995.17732628,790.0,991605.0,0.053604,2381.0,31600.0,1.2554,
2015-08-24,3035.08795426,532.0,951381.0,0.048577,4445.0,29450.0,0.809899999998,
2015-08-25,3469.12861091,479.0,862870.0,0.047084,4733.0,30200.0,0.708104340003,
2015-08-26,3292.52466303,444.0,838612.0,0.046785,3468.0,28650.0,0.494500020003,
2015-08-27,1959.79289984,407.0,835129.0,0.047062,3762.0,28450.0,0.5471,
2015-08-28,2349.88317587,403.0,841177.0,0.042304,15409.0,30050.0,0.483200070001,
2015-08-29,8281.54526666,364.0,756998.0,0.06272,196894.0,27100.0,2.39620007,
2015-08-30,49859.3164591,478.0,1124310.0,0.092394,290303.0,27950.0,1.95996836,
2015-08-31,30285.2106699,565.0,1659350.0,0.075582,341878.0,30650.0,3.14968388001,
2015-09-01,27756.9917361,549.0,1359640.0,0.071648,10071.0,29200.0,0.779536440006,
2015-09-02,12895.3325643,471.0,1291310.0,0.071364,119497.0,29650.0,0.590100000002,
2015-09-03,11444.1512279,467.0,1287840.0,0.078869,88373.0,29250.0,0.703700000001,
2015-09-04,12159.2629938,630.0,1425880.0,0.072775,5599.0,32050.0,0.826800000002,
2015-09-05,6144.1760844,633.0,1325200.0,0.081677,137766.0,27950.0,0.829600000002,
2015-09-06,13502.9775625,649.0,1481550.0,0.075518,47350.0,30550.0,0.845556970014,
2015-09-07,7056.14298113,613.0,1372020.0,0.065944,114328.0,27250.0,0.6981,
2015-09-08,17559.0257936,725.0,1200280.0,0.063642,23429.0,27300.0,1.9772,
2015-09-09,13107.7743325,615.0,1158770.0,0.067738,75921.0,27350.0,0.668894320003,
2015-09-10,13106.3888377,669.0,1235820.0,0.059525,39770.0,29600.0,0.703300000004,
2015-09-11,12037.9997186,527.0,1087540.0,0.059632,4889.0,25800.0,0.550300000001,
2015-09-12,17006.7177375,555.0,1091360.0,0.057118,16229.0,29550.0,0.472,
2015-09-13,13031.873988,571.0,1047320.0,0.052979,11368.0,30950.0,0.657099999994,
2015-09-14,10730.7077179,609.0,972400.0,0.051867,13832.0,28400.0,1.00798599999,
2015-09-15,5161.54930866,453.0,953687.0,0.054814,5548.0,27700.0,1.10556,
2015-09-16,2550.3288666,547.0,1009450.0,0.052629,10028.0,27350.0,0.5476,
2015-09-17,4481.54867263,542.0,970886.0,0.050043,3184.0,30300.0,0.718399999999,
2015-09-18,4007.80734494,545.0,926368.0,0.049202,8275.0,29450.0,0.659300000001,
2015-09-19,17159.8449623,600.0,909788.0,0.049131,4207.0,29950.0,0.760300000005,
2015-09-20,8700.95736888,539.0,910751.0,0.049968,8061.0,27800.0,0.662160000003,
2015-09-21,13349.8870835,529.0,927594.0,0.050691,3574.0,29700.0,1.71813039999,
2015-09-22,9023.76583431,563.0,939004.0,0.045246,31123.0,28200.0,0.699000809996,
2015-09-23,36679.5180282,597.0,842413.0,0.047589,7620.0,28050.0,0.644600010113,
2015-09-24,8251.80821856,566.0,879074.0,0.047475,4652.0,28650.0,0.704899999998,
2015-09-25,1390.7878476,542.0,886702.0,0.046636,5175.0,27450.0,0.584099999999,
2015-09-26,6763.45037964,527.0,874632.0,0.046272,2677.0,28400.0,0.673389999991,
2015-09-27,12359.3363398,497.0,863923.0,0.045586,4104.0,29750.0,0.4532,
2015-09-28,3844.70459606,486.0,855229.0,0.044942,1876.0,26250.0,0.560179999996,
2015-09-29,2577.12872851,554.0,840204.0,0.04435,3580.0,26100.0,0.648809959998,
2015-09-30,2794.98586273,603.0,834841.0,0.042791,4231.0,28600.0,0.755,
2015-10-01,2670.65540722,569.0,806335.0,0.04263,3476.0,28550.0,0.642399999996,
2015-10-02,1944.48950002,629.0,804570.0,0.043403,2263.0,28900.0,0.630594780002,
2015-10-03,1791.85932467,651.0,819990.0,0.043029,10650.0,30000.0,1.04103953,
2015-10-04,16895.5672335,495.0,814936.0,0.041235,5684.0,28850.0,0.740024620001,
2015-10-05,2436.26663296,638.0,782078.0,0.037949,3235.0,27100.0,0.901599999992,
2015-10-06,3181.51513355,585.0,720953.0,0.038023,6007.0,30100.0,1.76793495,
2015-10-07,2846.38879336,618.0,721180.0,0.033875,7889.0,29000.0,1.69502328,
2015-10-08,11070.3363019,626.0,640032.0,0.03587,20595.0,26400.0,2.06660000002,
2015-10-09,2544.70165378,587.0,684112.0,0.033026,4059.0,28200.0,0.554200000001,
2015-10-10,3723.00626748,681.0,630858.0,0.033653,2565.0,30100.0,0.815699999999,
2015-10-11,2401.82077271,589.0,643868.0,0.036489,7667.0,28700.0,0.915799999998,
2015-10-12,8814.66305205,616.0,698991.0,0.038185,6366.0,28850.0,0.7005,
2015-10-13,10197.4769415,573.0,732070.0,0.034898,4955.0,29200.0,0.863200000001,
2015-10-14,2848.39229438,536.0,670882.0,0.035571,5241.0,27000.0,0.716590739997,
2015-10-15,6911.93845654,609.0,684673.0,0.034977,4741.0,28750.0,0.839499999994,
2015-10-16,8075.29041799,686.0,674000.0,0.03449,3150.0,30800.0,0.8952,
2015-10-17,2064.16238928,681.0,666116.0,0.033419,2995.0,27000.0,1.0287,
2015-10-18,2958.02708799,657.0,645374.0,0.033301,3613.0,28500.0,0.969800000009,
2015-10-19,1999.82240627,631.0,644721.0,0.031962,2715.0,29200.0,0.8432,
2015-10-20,3456.05719491,691.0,619716.0,0.032085,3112.0,29100.0,0.910502009998,
2015-10-21,4861.94689839,799.0,624025.0,0.032424,3349.0,30350.0,1.02020000001,
2015-10-22,4685.51236046,697.0,633559.0,0.033393,5786.0,26300.0,1.20769999999,
2015-10-23,1950.57834268,720.0,650617.0,0.030796,3742.0,29150.0,0.756700000001,
2015-10-24,2320.91584342,721.0,600726.0,0.029603,4032.0,30900.0,0.901000000002,
2015-10-25,3403.42621056,659.0,577953.0,0.029842,6695.0,26300.0,0.8598,
2015-10-26,4826.26297718,854.0,584379.0,0.028337,3731.0,30700.0,1.55239999999,
2015-10-27,3318.24628146,889.0,555288.0,0.028485,7054.0,31200.0,1.1638,
2015-10-28,22209.5191712,736.0,558885.0,0.029862,7054.0,28300.0,0.807383049919,
2015-10-29,3831.94580421,687.0,586645.0,0.033722,22461.0,25000.0,0.7783,
2015-10-30,6021.44060159,771.0,663609.0,0.034255,19589.0,32100.0,1.12767607,
2015-10-31,8047.18323991,739.0,675198.0,0.035284,5017.0,28850.0,0.994700000002,
2015-11-01,4846.05117606,690.0,676261.0,0.032936,2678.0,28000.0,0.711109650001,
2015-11-02,8342.52661196,710.0,650891.0,0.035752,5563.0,27950.0,0.794313819995,
2015-11-03,2403.17513591,674.0,729495.0,0.035564,20575.0,28000.0,0.779300059999,
2015-11-04,5655.97900848,688.0,705373.0,0.03539,22281.0,29600.0,0.760900010002,
2015-11-05,8049.17156864,691.0,705259.0,0.034082,6157.0,29050.0,1.11959999999,
2015-11-06,4997.95886103,662.0,678025.0,0.03343,3006.0,27050.0,0.863600000007,
2015-11-07,4535.38204992,746.0,666260.0,0.0336,2325.0,31000.0,1.2137,
2015-11-08,6443.41868202,680.0,669704.0,0.031592,1407.0,29500.0,0.568399999999,
2015-11-09,5999.08638447,637.0,631627.0,0.030835,4384.0,28300.0,0.68330000001,
2015-11-10,3121.04917314,677.0,616166.0,0.028764,5592.0,28200.0,0.73574706,
2015-11-11,5126.75539521,623.0,576130.0,0.02866,3927.0,27000.0,0.734100000008,
2015-11-12,6833.86317431,642.0,574825.0,0.026875,21550.0,27500.0,0.905799999996,
2015-11-13,15006.8424047,689.0,539549.0,0.025437,14630.0,29200.0,0.767582110001,
2015-11-14,15128.597597,694.0,511676.0,0.025387,1393.0,29600.0,0.689599999992,
2015-11-15,4450.22546496,678.0,511357.0,0.02277,11559.0,29450.0,0.94545351,
2015-11-16,12922.3301269,678.0,458958.0,0.023852,3408.0,25550.0,0.702099999997,
2015-11-17,3622.00054652,677.0,481589.0,0.024106,4129.0,27800.0,0.6707,
2015-11-18,7904.1940629,802.0,487494.0,0.022262,10791.0,30400.0,0.776368990012,
2015-11-19,24135.1723551,687.0,450253.0,0.023793,4330.0,26300.0,0.935900000003,
2015-11-20,6493.86104658,822.0,482510.0,0.023893,2610.0,28800.0,1.2508,
2015-11-21,8897.05067714,809.0,485599.0,0.022466,13601.0,31550.0,0.705400000001,
2015-11-22,8092.55453749,727.0,456068.0,0.021984,3803.0,29200.0,0.68686427,
2015-11-23,7349.06160107,658.0,448003.0,0.021268,5339.0,27100.0,1.5726,
2015-11-24,13726.2449396,740.0,433752.0,0.021459,5750.0,27350.0,1.54120000001,
2015-11-25,5768.10959804,688.0,438294.0,0.02167,3043.0,29750.0,0.750181430003,
2015-11-26,7959.7898186,690.0,443014.0,0.02241,3686.0,28700.0,0.832399999995,
2015-11-27,8767.65646489,651.0,457735.0,0.02184,2134.0,26150.0,0.79172266999,
2015-11-28,6206.13006286,637.0,446149.0,0.021368,2314.0,28700.0,0.639442010001,
2015-11-29,7420.18458627,641.0,439642.0,0.022446,3663.0,31500.0,0.794223749997,
2015-11-30,10749.2043018,645.0,462224.0,0.02041,25700.0,30000.0,0.997408320002,
2015-12-01,41081.9046442,715.0,420315.0,0.019495,2247.0,27800.0,0.976211700016,
2015-12-02,4910.39420662,669.0,401513.0,0.019795,2513.0,27100.0,0.8705,
2015-12-03,4873.49588475,762.0,409548.0,0.02031,2713.0,28650.0,0.763244849997,
2015-12-04,6938.29165052,760.0,420006.0,0.020258,1025.0,30800.0,0.827332720001,
2015-12-05,6688.21437908,696.0,420116.0,0.020591,1300.0,26950.0,0.99212333,
2015-12-06,8263.82151934,689.0,426651.0,0.02801,3688.0,30700.0,0.893802129999,
2015-12-07,11375.3248811,723.0,577882.0,0.021184,4226.0,28150.0,0.879687750009,
2015-12-08,6255.71747456,791.0,440515.0,0.023022,2504.0,31200.0,0.796533959999,
2015-12-09,3055.73992882,688.0,481430.0,0.023798,16416.0,26700.0,0.711646160003,
2015-12-10,8210.67326888,779.0,496407.0,0.022452,5523.0,31200.0,1.38235051001,
2015-12-11,3459.61756331,636.0,468800.0,0.029893,13671.0,26050.0,0.646299999994,
2015-12-12,12638.0007092,830.0,602302.0,0.029249,11581.0,31450.0,2.14278311001,
2015-12-13,6761.69838661,728.0,611287.0,0.024565,19784.0,30200.0,1.11720386,
2015-12-14,20394.1506178,703.0,514933.0,0.025392,11192.0,29450.0,0.723896979998,
2015-12-15,7889.38824616,773.0,533217.0,0.025736,7145.0,29350.0,0.889712879997,
2015-12-16,7275.07253466,740.0,541855.0,0.023801,7999.0,26950.0,0.680670420003,
2015-12-17,4485.40717183,768.0,495880.0,0.02408,6576.0,27850.0,0.685877959997,
2015-12-18,6766.79026149,717.0,505061.0,0.023064,5070.0,29900.0,1.161,
2015-12-19,6253.07030231,732.0,486967.0,0.025209,2035.0,27900.0,0.578699999998,
2015-12-20,3867.29989931,754.0,535076.0,0.022231,3368.0,27950.0,0.7678,
2015-12-21,3540.43268608,789.0,470902.0,0.02038,6407.0,30200.0,0.753799999995,
2015-12-22,35065.6887739,770.0,432635.0,0.020675,3593.0,27050.0,0.77050000001,
2015-12-23,2025.95944887,728.0,438655.0,0.020272,4058.0,27650.0,0.773599999999,
2015-12-24,2197.28205319,747.0,431238.0,0.021063,1307.0,32100.0,1.0007,
2015-12-25,1234.21299387,651.0,433178.0,0.020662,2635.0,26650.0,0.7844,
2015-12-26,1949.63365906,695.0,445207.0,0.021455,3116.0,28200.0,0.677299999998,
2015-12-27,1836.58819029,693.0,436275.0,0.022086,3495.0,28550.0,0.981600000003,
2015-12-28,2073.38642929,755.0,472650.0,0.02151,1921.0,29750.0,0.696600000003,
2015-12-29,1693.05009503,731.0,462195.0,0.020821,1799.0,28650.0,0.711399999994,
2015-12-30,1407.17113165,728.0,446815.0,0.020915,1697.0,30750.0,1.6564,
2015-12-31,964.329309556,681.0,449071.0,0.02228,2504.0,26200.0,0.6376,
2016-01-01,1521.09191506,755.0,478776.0,0.021256,1517.0,27500.0,0.861400000001,
2016-01-02,1504.45526399,780.0,459765.0,0.020426,1973.0,30200.0,0.777099999998,
2016-01-03,1621.50869776,744.0,440335.0,0.02252,2011.0,27450.0,0.757799999998,
2016-01-04,1645.16807224,788.0,483257.0,0.021428,3130.0,28600.0,1.04402107,
2016-01-05,1645.85403924,765.0,458423.0,0.019977,1972.0,28000.0,0.982800000001,
2016-01-06,1173.66569669,804.0,429652.0,0.018325,5973.0,26900.0,1.1295,
2016-01-07,5187.54349638,822.0,396202.0,0.018651,1546.0,27800.0,0.719800000004,
2016-01-08,1244.87755543,798.0,404478.0,0.018167,5882.0,30550.0,1.1254,
2016-01-09,2343.12479159,731.0,394790.0,0.019597,2800.0,28000.0,1.4616,
2016-01-10,1717.34114353,761.0,426113.0,0.019321,1653.0,28900.0,0.976,
2016-01-11,1970.30318878,723.0,421473.0,0.019077,1697.0,28950.0,0.914499999999,
2016-01-12,4475.1992957,766.0,415926.0,0.026081,7613.0,29650.0,0.901100959991,
2016-01-13,6493.76252367,787.0,549982.0,0.022801,8005.0,28450.0,1.08635917,
2016-01-14,3262.93981573,782.0,498414.0,0.025679,16732.0,29450.0,0.762799999993,
2016-01-15,3290.64969059,793.0,577830.0,0.020675,8897.0,29700.0,1.23773932,
2016-01-16,4137.69996574,716.0,453030.0,0.020943,6774.0,26300.0,0.6835,
2016-01-17,24542.2954297,769.0,459445.0,0.020131,2212.0,29000.0,1.26819999996,
2016-01-18,1195.52238418,768.0,442152.0,0.020114,3595.0,28750.0,0.9107,
2016-01-19,2388.12516254,702.0,443096.0,0.01977,1305.0,26050.0,0.720900000006,
2016-01-20,6682.22744066,771.0,432786.0,0.021182,6764.0,31299.999999,0.98130529999,
2016-01-21,1538.15265682,735.0,466598.0,0.020847,1951.0,27849.9999993,0.848500000001,
2016-01-22,2446.86238985,748.0,461348.0,0.019578,5659.0,29199.9999986,0.696757510002,
2016-01-23,8059.4738296,708.0,433066.0,0.023474,5691.0,28850.0,0.915300000008,
2016-01-24,3315.02962696,765.0,519818.0,0.022391,7505.0,29650.0,0.809816219992,
2016-01-25,1642.46040869,714.0,497360.0,0.022249,4120.0,28400.0,1.1737,
2016-01-26,5531.11692848,772.0,494679.0,0.044365,115050.0,27050.0,0.998600000007,
2016-01-27,61833.1354435,966.0,1017110.0,0.106709,583140.0,33400.0,3.21570046001,
2016-01-28,166856.45372,1145.0,2419830.0,0.058735,221733.0,33900.0,9.93730000006,
2016-01-29,147311.78877,947.0,1311080.0,0.040988,117388.0,28300.0,1.81515233011,
2016-01-30,18137.1773994,802.0,914768.0,0.037482,32367.0,25900.0,1.91300003993,
2016-01-31,9646.05445565,810.0,837921.0,0.035031,32924.0,29750.0,0.697399999997,
2016-02-01,7319.47644835,764.0,783982.0,0.03824,23400.0,26100.0,1.38887540001,
2016-02-02,4521.25604751,641.0,857904.0,0.038838,10497.0,29850.0,1.51977460001,
2016-02-03,4578.0814849,840.0,871488.0,0.038444,11762.0,29650.0,0.992300000005,
2016-02-04,5291.30622522,819.0,863682.0,0.04361,17350.0,28800.0,0.731920669997,
2016-02-05,9605.0429473,780.0,981272.0,0.051007,21509.0,30850.0,1.1669,
2016-02-06,10944.5742308,802.0,1149570.0,0.04354,21276.0,29250.0,1.1964,
2016-02-07,4203.18384766,721.0,982206.0,0.040327,10600.0,30150.0,1.0734,
2016-02-08,6091.90852519,713.0,910678.0,0.043241,10613.0,25100.0,0.607798000004,
2016-02-09,3094.29538217,792.0,977755.0,0.044616,12787.0,30000.0,1.1824,
2016-02-10,7379.0350323,790.0,1012120.0,0.043459,13792.0,29550.0,0.765932349996,
2016-02-11,5371.98341748,784.0,985205.0,0.043521,17858.0,25150.0,1.06157436,
2016-02-12,7565.50314922,831.0,987798.0,0.04595,12217.0,28850.0,1.03669019998,
2016-02-13,4549.22821827,749.0,1040370.0,0.049903,46846.0,26800.0,1.0111,
2016-02-14,6595.36558998,852.0,1139700.0,0.062242,142641.0,27050.0,1.0524,
2016-02-15,81654.632757,1135.0,1451180.0,0.061132,112345.0,32650.0,2.81019999998,
2016-02-16,44278.6523767,850.0,1392240.0,0.061046,35441.0,28600.0,1.24680000001,
2016-02-17,7643.85551617,801.0,1389790.0,0.053267,52604.0,27950.0,1.3495,
2016-02-18,11219.7908491,827.0,1217980.0,0.053813,71511.0,26500.0,1.1423,
2016-02-19,4672.7587036,897.0,1232160.0,0.05152,37449.0,29700.0,1.5091,
2016-02-20,7579.88212342,820.0,1180390.0,0.05198,14018.0,27650.0,0.790400000007,
2016-02-21,7308.03018611,784.0,1189860.0,0.050861,31881.0,29050.0,0.911857800001,
2016-02-22,17441.2502433,730.0,1164650.0,0.048277,20867.0,26000.0,0.69521083,
2016-02-23,7379.29430048,789.0,1106370.0,0.043625,27469.0,30900.0,0.896200000002,
2016-02-24,9496.66594101,747.0,999456.0,0.047857,41050.0,28250.0,0.601400000005,
2016-02-25,3721.68448633,765.0,1053650.0,0.045735,18466.0,28500.0,0.770256099999,
2016-02-26,2596.82858865,710.0,1055330.0,0.044097,12592.0,25600.0,0.7266,
2016-02-27,4109.94334755,740.0,1017880.0,0.041525,8982.0,28050.0,0.7338,
2016-02-28,3090.4747522,666.0,958219.0,0.040481,12314.0,25800.0,0.697599999994,
2016-02-29,3421.52224941,792.0,930919.0,0.040211,16096.0,31300.0,0.802500000005,
2016-03-01,13490.2085088,808.0,928138.0,0.040086,17434.0,29800.0,0.878599999967,
2016-03-02,4388.68664598,790.0,925270.0,0.039521,13442.0,28400.0,0.7365806,
2016-03-03,5886.77612607,798.0,911608.0,0.039521,9787.0,26700.0,0.790800000002,
2016-03-04,3988.90340831,791.0,912552.0,0.043188,12523.0,30000.0,0.764499999998,
2016-03-05,5761.78851285,816.0,995861.0,0.042907,11549.0,30150.0,0.957200000005,
2016-03-06,3379.02427435,798.0,989882.0,0.03918,4329.0,28900.0,0.818400660003,
2016-03-07,2270.27711361,773.0,904019.0,0.041261,9123.0,28750.0,0.6745488,
2016-03-08,3985.22712519,777.0,952193.0,0.039996,12809.0,29100.0,1.0012,
2016-03-09,11387.3591824,764.0,923015.0,0.041529,13211.0,24950.0,0.80470004003,
2016-03-10,3970.54674762,761.0,960812.0,0.042005,3938.0,26750.0,0.959599999998,
2016-03-11,4898.26282254,805.0,971065.0,0.043649,12420.0,28350.0,0.821499999992,
2016-03-12,2105.0324811,798.0,1007250.0,0.043451,6049.0,29300.0,0.7004,
2016-03-13,3901.91673904,846.0,1002550.0,0.044856,10661.0,29800.0,1.06089999999,
2016-03-14,3410.48025979,744.0,1035620.0,0.043237,6090.0,25800.0,1.2602,
2016-03-15,4675.73798833,847.0,992924.0,0.045839,8527.0,30400.0,1.0422,
2016-03-16,30948.9501953,808.0,1057930.0,0.045779,11112.0,27850.0,0.758500000018,
2016-03-17,23660.0050697,788.0,1058330.0,0.050705,25993.0,31750.0,0.793300000003,
2016-03-18,34517.9398816,828.0,1169620.0,0.057659,100212.0,29600.0,1.75506621998,
2016-03-19,86656.6816437,990.0,1334940.0,0.056964,26077.0,30300.0,0.949900000029,
2016-03-20,22191.2584929,808.0,1310070.0,0.065879,78100.0,28000.0,0.923383329998,
2016-03-21,78741.6754487,868.0,1513400.0,0.065155,27218.0,28300.0,1.259751,
2016-03-22,50567.8298462,840.0,1553060.0,0.062062,24958.0,27950.0,0.790104129991,
2016-03-23,28911.3819717,825.0,1427370.0,0.061114,19608.0,29250.0,0.842299999994,
2016-03-24,75334.4131263,801.0,1410110.0,0.055699,11518.0,28900.0,1.11620639998,
2016-03-25,7865.03682121,758.0,1289790.0,0.055928,11877.0,28950.0,1.0283,
2016-03-26,9419.11535457,768.0,1290420.0,0.055418,6580.0,29550.0,0.845800000009,
2016-03-27,71736.4084011,724.0,1278870.0,0.066173,89779.0,28850.0,0.67640001001,
2016-03-28,736220.675505,947.0,1516260.0,0.064739,27340.0,28550.0,1.10154598002,
2016-03-29,29280.7207197,785.0,1492480.0,0.060322,8945.0,30300.0,0.697500000002,
2016-03-30,16062.9741239,746.0,1391900.0,0.060604,5554.0,26650.0,0.735306200005,
2016-03-31,13324.8546977,716.0,1398580.0,0.059094,5814.0,28150.0,0.733300000002,
2016-04-01,21671.2557314,776.0,1363570.0,0.059001,11403.0,29750.0,0.710500000002,
2016-04-02,143224.185573,715.0,1361450.0,0.057351,2999.0,28800.0,0.619244500002,
2016-04-03,5311.08521591,341.0,1323610.0,0.060711,6941.0,30900.0,0.595299999999,
2016-04-04,7881.65526299,347.0,1401860.0,0.056147,9523.0,25150.0,0.392799999993,
2016-04-05,4637.51682801,327.0,1311820.0,0.056455,5101.0,29450.0,0.869100000003,
2016-04-06,5430.75786115,278.0,1302910.0,0.053266,6747.0,30500.0,0.186200000004,
2016-04-07,130249.464877,265.0,1231290.0,0.054326,7566.0,27750.0,0.683799999516,
2016-04-08,3901.42848578,285.0,1253740.0,0.054912,5827.0,29200.0,0.361403789994,
2016-04-09,3705.4398864,263.0,1267250.0,0.055346,4224.0,30600.0,0.270789200001,
2016-04-10,9415.79188078,257.0,1277300.0,0.055528,7667.0,29300.0,0.2805,
2016-04-11,9321.23583953,247.0,1281560.0,0.053669,2209.0,28700.0,0.4492,
2016-04-12,6221.33542162,254.0,1238540.0,0.050744,8483.0,29000.0,0.357400000008,
2016-04-13,8056.40332654,264.0,1170950.0,0.051232,13649.0,29350.0,0.386653690003,
2016-04-14,43313.6192266,267.0,1182340.0,0.05238,19650.0,28950.0,0.236202529939,
2016-04-15,22876.0180256,286.0,1208810.0,0.052571,6860.0,29100.0,0.252200000036,
